emp_id,status,location,level,gender,emp_age,rating,mgr_rating,mgr_reportees,mgr_age,mgr_tenure,compensation,percent_hike,hiring_score,hiring_source,no_previous_companies_worked,distance_from_home,total_dependents,marital_status,education,promotion_last_2_years,no_leaves_taken,total_experience,monthly_overtime_hrs,date_of_joining,last_working_date,department,mgr_id,cutoff_date,turnover,mgr_effectiveness,career_satisfaction,perf_satisfaction,work_satisfaction
E8744,Inactive,Chicago,Analyst,Male,31.59,Acceptable,Acceptable,21,30.67,1.99,50448,8,70,Job Boards,1,24,5,Single,Bachelors,No,33,14,0,08/05/2010,13/02/2014,Customer Operations,E5406,31/12/2014,1,0.364,0.58,0.44,0.64
E8763,Active,Orlando,Analyst,Male,34.36,Above Average,Acceptable,9,33.33,3.05,88248,11,74,Walk-In,9,7,7,Married,Bachelors,No,16,10.24,3,11/01/2006,NA,Customer Operations,E2732,31/12/2014,0,0.77,1,0.67,0.83
E8767,Active,Orlando,Specialist,Female,30.9,Above Average,Below Average,6,36.44,1.12,124104,15,73,Employee Referral,7,25,3,Single,Bachelors,Yes,9,11.31,5,03/08/2011,NA,Customer Operations,E88,31/12/2014,0,0.72,0.77,0.7,0.84
E877,Active,Chicago,Specialist,Male,26.15,Above Average,Acceptable,6,32.74,0.81,69816,15,74,Social Media,3,18,2,Single,Bachelors,Yes,9,7.52,10,08/02/2012,NA,Customer Operations,E3864,31/12/2014,0,0.4,0.5,0.41,0.81
E8772,Active,Orlando,Analyst,Male,31.33,Above Average,Below Average,10,34.81,2.61,89316,10,74,Walk-In,6,25,5,Single,Bachelors,No,7,9.23,3,23/11/2011,NA,Customer Operations,E3332,31/12/2014,0,0.59,0.79,0.46,0.57
E8783,Active,Chicago,Analyst,Female,26.24,Acceptable,Above Average,18,33.57,4.42,48264,8,71,Consultant,9,8,3,Single,Bachelors,No,11,5.2,5,17/02/2010,NA,Customer Operations,E11704,31/12/2014,0,0.399,0.55,0.59,0.83
E8786,Active,Orlando,Analyst,Male,30.89,Above Average,Acceptable,11,32.3,10.8,93600,10,77,Social Media,1,17,3,Single,Bachelors,No,10,11.18,5,06/07/2012,NA,Customer Operations,E11912,31/12/2014,0,0.62,0.67,0.6,0.68
E8804,Active,Orlando,Specialist,Male,27.85,Excellent,Acceptable,16,36.92,7.89,79464,13,71,Walk-In,0,17,7,Married,Bachelors,Yes,21,9.3,7,02/07/2008,NA,Customer Operations,E13735,31/12/2014,0,0.9,0.9,0.95,0.91
E8805,Active,New York,Analyst,Male,31.42,Above Average,Above Average,9,33.28,2.73,71580,10,71,Consultant,3,17,3,Single,Bachelors,No,25,12.22,3,06/07/2011,NA,Customer Operations,E10422,31/12/2014,0,0.98,0.91,0.91,0.77
E8810,Inactive,Orlando,Analyst,Female,25.75,Acceptable,Acceptable,7,33.79,4.8,46512,7,70,Job Boards,1,16,5,Single,Masters,No,14,7.28,12,17/11/2010,20/11/2014,Customer Operations,E7018,31/12/2014,1,0.77,0.79,0.74,0.82
E8811,Active,Orlando,Specialist,Male,30.21,Below Average,Below Average,8,31.6,0.73,55056,8,70,Company Website,2,9,4,Single,Bachelors,Yes,17,8.04,10,03/02/2010,NA,Customer Operations,E4063,31/12/2014,0,0.74,0.71,0.86,0.69
E8812,Inactive,New York,Analyst,Female,34.44,Acceptable,Above Average,16,37.52,4.2,87072,9,73,Job Boards,1,24,8,Married,Bachelors,No,13,9.6,11,02/11/2011,24/07/2014,Customer Operations,E11247,31/12/2014,1,0.35,0.6,0.45,0.67
E8815,Active,Orlando,Analyst,Female,30.02,Above Average,Acceptable,9,32.33,2.86,51336,15,70,Walk-In,7,19,5,Single,Bachelors,No,9,9.36,8,07/10/2009,NA,Customer Operations,E10429,31/12/2014,0,0.52,0.56,0.5,0.81
E8819,Active,Orlando,Analyst,Female,24.73,Acceptable,Acceptable,10,34.23,0.58,43236,7,70,Company Website,8,15,2,Single,Masters,No,24,4.97,8,11/01/2012,NA,Customer Operations,E5879,31/12/2014,0,1,1,1,0.86
E8842,Active,New York,Analyst,Male,26.68,Acceptable,Acceptable,12,37.75,8.1,62712,7,70,Job Fairs,4,6,5,Single,Bachelors,No,20,6.93,6,01/02/2012,NA,Customer Operations,E1614,31/12/2014,0,0.43,0.57,0.43,0.57
E8844,Active,Chicago,Analyst,Female,29.17,Acceptable,Acceptable,11,46.53,14.42,40320,13,71,Job Boards,2,7,3,Single,Bachelors,Yes,6,5.72,10,02/09/2011,NA,Customer Operations,E8116,31/12/2014,0,0.52,0.63,0.44,0.8
E887,Active,Orlando,Specialist,Female,28.41,Unacceptable,Below Average,8,31.6,0.73,56304,0,70,Employee Referral,3,20,4,Single,Bachelors,Yes,11,7.6,0,25/11/2009,NA,Customer Operations,E4063,31/12/2014,0,0.74,0.71,0.86,0.69
E8879,Active,Orlando,Specialist,Female,26.16,Above Average,Above Average,11,33,11.78,80292,15,70,Employee Referral,8,19,5,Single,Bachelors,Yes,23,4,0,19/09/2012,NA,Customer Operations,E8965,31/12/2014,0,0.86,0.92,0.92,0.88
E8883,Active,New York,Specialist,Female,34.32,Acceptable,Excellent,7,35.08,2.21,99228,7,72,Consultant,2,21,5,Married,Bachelors,Yes,7,16,9,30/06/2010,NA,Customer Operations,E11347,31/12/2014,0,0.9,0.94,0.97,0.86
E8893,Active,Chicago,Specialist,Male,33.93,Acceptable,Above Average,17,34.09,11.3,92028,7,68,Job Fairs,8,24,5,Married,Bachelors,Yes,20,12.32,6,28/06/2006,NA,Customer Operations,E1003,31/12/2014,0,0.76,0.76,0.71,0.82
E89,Active,New York,Analyst,Male,31.61,Above Average,Acceptable,12,37.75,8.1,58056,11,75,Social Media,3,24,3,Single,Bachelors,No,6,7,8,29/02/2012,NA,Customer Operations,E1614,31/12/2014,0,0.43,0.57,0.43,0.57
E8903,Active,New York,Specialist,Male,37.31,Acceptable,Acceptable,13,37.6,1.85,69768,10,76,Job Fairs,2,19,2,Single,Bachelors,Yes,24,10.45,2,01/06/2011,NA,Customer Operations,E5892,31/12/2014,0,0.85,0.88,0.79,0.82
E8911,Active,Chicago,Analyst,Female,26.89,Acceptable,Above Average,21,24.9,4.01,49344,9,70,Employee Referral,1,15,4,Single,Bachelors,Yes,4,6.84,6,27/03/2010,NA,Customer Operations,E4955,31/12/2014,0,0.6,0.68,0.57,0.75
E8921,Active,Chicago,Analyst,Male,24.76,Acceptable,Above Average,14,32.96,10.51,39540,12,72,Employee Referral,3,20,4,Married,Bachelors,No,7,3.85,1,21/12/2011,NA,Customer Operations,E73,31/12/2014,0,0.98,1,1,0.96
E8922,Active,Orlando,Analyst,Male,27.95,Acceptable,Acceptable,9,33.33,3.05,56232,14,74,Walk-In,5,19,6,Married,Bachelors,No,4,8.3,6,22/02/2012,NA,Customer Operations,E2732,31/12/2014,0,0.77,1,0.67,0.83
E8923,Inactive,New York,Analyst,Male,26.08,Above Average,Acceptable,9,44.07,3.17,42996,14,70,Walk-In,7,17,4,Single,Bachelors,No,24,4.88,13,18/05/2011,07/12/2014,Customer Operations,E9335,31/12/2014,1,0.73,0.73,0.73,0.75
E893,Active,Chicago,Analyst,Female,24.76,Acceptable,Excellent,4,35.99,7.92,39540,10,72,Employee Referral,1,13,4,Single,Bachelors,No,23,4.34,7,25/02/2011,NA,Customer Operations,E6655,31/12/2014,0,0.581,0.72,0.84,0.85
E8934,Inactive,New York,Analyst,Male,29.18,Above Average,Above Average,16,28.44,4.55,50244,15,70,Job Boards,2,23,4,Single,Bachelors,No,32,10.34,3,26/05/2010,19/02/2014,Customer Operations,E3556,31/12/2014,1,0.469,0.67,0.67,0.93
E8939,Active,Orlando,Analyst,Male,30.82,Above Average,Acceptable,9,34.98,2.09,91236,13,74,Job Boards,5,15,4,Single,Bachelors,No,15,12.74,10,30/05/2012,NA,Customer Operations,E10072,31/12/2014,0,0.65,0.67,0.56,0.84
E8942,Active,Chicago,Analyst,Male,22.8,Above Average,Acceptable,6,35.2,8.46,37224,12,72,Job Fairs,4,17,2,Single,Bachelors,No,14,4.6,7,22/03/2012,NA,Customer Operations,E667,31/12/2014,0,0.81,0.88,0.82,0.59
E8945,Active,Orlando,Analyst,Male,25.75,Below Average,Acceptable,19,39.74,10.73,39192,7,78,Job Fairs,1,25,5,Single,Bachelors,No,7,6.88,6,12/10/2011,NA,Customer Operations,E5654,31/12/2014,0,0.66,0.71,0.71,0.74
E8946,Active,Orlando,Specialist,Male,28.97,Above Average,Above Average,11,34.22,3.32,66036,11,70,Consultant,8,22,5,Single,Bachelors,Yes,17,6.71,10,15/12/2010,NA,Customer Operations,E13772,31/12/2014,0,0.85,1,0.82,0.91
E8948,Active,Chicago,Analyst,Male,26.06,Acceptable,Below Average,14,41.68,13.2,43344,12,73,Walk-In,1,18,3,Single,Bachelors,No,17,7.04,7,23/10/2011,NA,Customer Operations,E4306,31/12/2014,0,0.6,0.58,0.59,0.87
E8950,Active,Chicago,Analyst,Male,24.79,Above Average,Acceptable,17,33.8,8.16,43788,14,73,Consultant,5,14,4,Single,Bachelors,No,1,3.78,9,05/11/2011,NA,Customer Operations,E10524,31/12/2014,0,0.609,0.91,0.88,0.84
E8957,Active,Orlando,Analyst,Male,24.65,Above Average,Acceptable,11,36.26,11.65,95784,12,78,Company Website,0,9,2,Single,Bachelors,No,23,6.16,3,18/01/2012,NA,Customer Operations,E968,31/12/2014,0,0.87,0.94,0.82,0.88
E8958,Active,Orlando,Specialist,Female,36.93,Acceptable,Acceptable,5,33.3,0.96,91368,11,71,Job Boards,4,16,4,Single,Bachelors,Yes,3,18.05,3,29/08/2001,NA,Customer Operations,E7250,31/12/2014,0,0.47,0.59,0.41,0.75
E8962,Inactive,New York,Analyst,Male,28.33,Acceptable,Acceptable,16,31.07,0.68,40416,8,70,Employee Referral,9,40,6,Single,Bachelors,No,10,6,4,28/07/2010,23/05/2014,Customer Operations,E5011,31/12/2014,1,0.371,0.67,0.39,0.78
E8966,Active,Orlando,Analyst,Male,25.85,Above Average,Below Average,20,35.65,4.24,55440,10,70,Consultant,6,25,4,Single,Bachelors,No,23,4,4,03/11/2010,NA,Customer Operations,E1456,31/12/2014,0,0.3,0.42,0.2,0.54
E8973,Active,New York,Analyst,Male,28.76,Above Average,Excellent,16,32.42,3.48,60084,13,70,Job Fairs,9,20,8,Married,Bachelors,No,2,8.91,5,24/03/2011,NA,Customer Operations,E3993,31/12/2014,0,0.87,0.87,0.91,0.74
E8982,Inactive,Chicago,Analyst,Female,24.28,Above Average,Acceptable,15,45.12,1.29,46704,11,73,Job Fairs,4,34,6,Single,Bachelors,No,28,4.26,8,01/01/2011,14/08/2014,Customer Operations,E11264,31/12/2014,1,0.553,0.87,0.77,0.79
E8984,Active,Orlando,Analyst,Male,27.79,Acceptable,Above Average,11,30.89,8.87,50400,12,70,Job Boards,5,5,2,Single,Bachelors,No,6,7.3,3,14/10/2009,NA,Customer Operations,E4115,31/12/2014,0,0.56,0.9,0.7,0.74
E8986,Active,Chicago,Analyst,Male,26.88,Excellent,Below Average,16,30.16,7.47,46116,16,70,Job Boards,8,7,4,Single,Bachelors,No,14,5.85,6,20/05/2011,NA,Customer Operations,E3360,31/12/2014,0,0.49,0.65,0.45,0.97
E899,Active,Orlando,Analyst,Female,29.51,Above Average,Acceptable,14,37.49,3.46,54108,10,70,Job Fairs,4,16,3,Single,Bachelors,No,2,6,2,25/11/2009,NA,Customer Operations,E2312,31/12/2014,0,0.73,0.8,0.8,0.96
E8999,Inactive,New York,Analyst,Male,31.57,Acceptable,Acceptable,18,29.76,0.81,51864,9,71,Job Boards,4,33,5,Married,Bachelors,No,32,8.12,2,30/11/2011,19/07/2014,Customer Operations,E6634,31/12/2014,1,0.427,0.68,0.63,0.73
E9,Inactive,Orlando,Analyst,Male,27.42,Acceptable,Below Average,6,35.88,0.81,42384,10,83,Company Website,6,20,5,Single,Masters,No,31,7.65,5,28/09/2011,01/09/2014,Customer Operations,E4933,31/12/2014,1,0.82,0.89,0.89,0.69
E9001,Active,Orlando,Analyst,Female,29.94,Acceptable,Acceptable,17,35.14,11.34,50880,13,70,Employee Referral,0,13,2,Single,Bachelors,No,7,8.4,10,04/11/2009,NA,Customer Operations,E3555,31/12/2014,0,0.76,0.85,0.65,0.9
E9002,Active,Chicago,Specialist,Male,27.78,Above Average,Above Average,13,35.39,11.34,60684,10,70,Consultant,1,17,3,Married,Bachelors,Yes,24,5.7,1,02/03/2012,NA,Customer Operations,E9097,31/12/2014,0,0.84,0.85,0.85,0.84
E9003,Active,Orlando,Analyst,Female,30.67,Above Average,Excellent,16,39.77,1.24,47616,15,68,Walk-In,2,23,4,Single,Bachelors,No,8,9.88,5,12/10/2011,NA,Customer Operations,E13928,31/12/2014,0,0.623,0.92,0.85,0.86
E9007,Active,Chicago,Analyst,Female,25.78,Above Average,Acceptable,15,34.86,9.47,53592,10,73,Job Boards,4,21,3,Single,Bachelors,Yes,5,4.24,8,15/09/2010,NA,Customer Operations,E2927,31/12/2014,0,0.602,0.82,0.91,0.88
E901,Active,Chicago,Specialist,Male,33.84,Excellent,Excellent,7,32.2,8.21,96000,12,71,Consultant,1,5,7,Married,Bachelors,Yes,16,13.92,1,28/06/2006,NA,Customer Operations,E3974,31/12/2014,0,0.95,1,0.91,1
E9014,Active,Orlando,Analyst,Male,40.1,Above Average,Above Average,8,39.38,11.4,74748,14,74,Company Website,6,8,8,Married,Bachelors,No,22,13.2,9,02/06/2004,NA,Customer Operations,E10081,31/12/2014,0,0.8,0.82,0.73,0.84
E9023,Inactive,Chicago,Specialist,Male,29.79,Acceptable,Above Average,21,29,7.18,113820,11,70,Job Fairs,3,36,4,Single,Bachelors,Yes,8,7.32,9,04/06/2011,19/06/2014,Customer Operations,E1949,31/12/2014,1,0.602,0.82,0.77,0.84
E9031,Active,Orlando,Analyst,Male,28.35,Above Average,Above Average,9,35.54,4.21,41928,12,75,Social Media,6,21,3,Single,Bachelors,No,4,8.1,4,04/01/2012,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E904,Inactive,Orlando,Analyst,Male,26.11,Above Average,Acceptable,18,29.41,8.18,44268,10,70,Job Fairs,1,26,4,Single,Bachelors,No,15,5.36,14,07/11/2009,28/01/2014,Customer Operations,E9308,31/12/2014,1,0.511,0.89,0.67,0.95
E9050,Active,Chicago,Analyst,Female,27.3,Above Average,Acceptable,17,29.28,2.84,51384,9,73,Job Boards,8,13,2,Single,Bachelors,Yes,3,6.21,3,08/10/2010,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E9051,Active,Chicago,Analyst,Male,27.16,Acceptable,Acceptable,6,35.2,8.46,47460,12,73,Job Boards,0,6,3,Single,Bachelors,No,0,5.22,3,09/11/2011,NA,Customer Operations,E667,31/12/2014,0,0.81,0.88,0.82,0.59
E9054,Active,Chicago,Analyst,Female,27.75,Acceptable,Acceptable,10,26.7,2.87,54456,7,72,Job Fairs,5,6,5,Single,Bachelors,No,4,7.8,0,18/05/2012,NA,Customer Operations,E7063,31/12/2014,0,0.24,0.42,0.33,0.85
E9061,Inactive,Chicago,Analyst,Female,24.43,Acceptable,Acceptable,15,35.82,3.99,35892,10,70,Company Website,1,12,9,Single,Bachelors,No,34,4.8,11,22/03/2012,14/12/2014,Customer Operations,E359,31/12/2014,1,0.98,1,1,0.96
E9070,Active,Orlando,Analyst,Male,28.63,Above Average,Below Average,20,35.65,4.24,58296,11,70,Consultant,9,9,2,Single,Bachelors,No,2,8.14,5,11/02/2010,NA,Customer Operations,E1456,31/12/2014,0,0.3,0.42,0.2,0.54
E9075,Active,Orlando,Analyst,Male,29.32,Acceptable,Acceptable,10,36.69,1.42,81672,14,71,Job Fairs,4,21,3,Single,Bachelors,No,8,6.82,4,14/03/2012,NA,Customer Operations,E8847,31/12/2014,0,0.68,0.62,0.81,0.82
E9077,Active,Orlando,Analyst,Male,29.24,Acceptable,Above Average,20,32.7,8.08,71244,9,85,Employee Referral,8,9,4,Single,Bachelors,No,22,6.93,6,09/05/2012,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E9080,Inactive,New York,Analyst,Female,25.89,Acceptable,Above Average,10,34.45,0.59,82152,12,74,Walk-In,1,36,4,Single,Bachelors,No,27,7.12,4,29/02/2012,06/01/2014,Customer Operations,E4960,31/12/2014,1,0.588,0.8,0.8,0.78
E9087,Active,Orlando,Analyst,Male,29.46,Acceptable,Above Average,12,33.95,11.65,82104,9,70,Consultant,3,20,2,Single,Bachelors,No,11,6.71,9,11/04/2012,NA,Customer Operations,E12245,31/12/2014,0,0.69,0.77,0.54,0.77
E9100,Active,Chicago,Analyst,Male,24.02,Acceptable,Above Average,18,33.57,4.42,42756,13,72,Consultant,4,25,5,Single,Bachelors,No,11,3.78,3,04/11/2011,NA,Customer Operations,E11704,31/12/2014,0,0.399,0.55,0.59,0.83
E9104,Active,Chicago,Analyst,Female,25.07,Acceptable,Above Average,21,24.9,4.01,51120,7,72,Consultant,6,10,3,Single,Bachelors,No,14,4.41,7,03/02/2012,NA,Customer Operations,E4955,31/12/2014,0,0.6,0.68,0.57,0.75
E9135,Active,Chicago,Analyst,Female,26.88,Above Average,Acceptable,11,46.53,14.42,50016,15,72,Job Fairs,7,10,4,Single,Bachelors,Yes,0,7.92,6,04/06/2010,NA,Customer Operations,E8116,31/12/2014,0,0.52,0.63,0.44,0.8
E9141,Active,Orlando,Analyst,Male,29.68,Acceptable,Excellent,16,39.77,1.24,50220,12,81,Consultant,1,9,5,Single,Bachelors,No,10,10.44,10,13/03/2010,NA,Customer Operations,E13928,31/12/2014,0,0.623,0.92,0.85,0.86
E9146,Inactive,Chicago,Analyst,Male,24.27,Unacceptable,Acceptable,16,26.44,6.28,42324,0,71,Employee Referral,8,27,4,Single,Bachelors,No,25,4.02,6,10/06/2010,27/02/2014,Customer Operations,E11816,31/12/2014,1,0.595,0.75,0.85,0.85
E9151,Active,Chicago,Analyst,Female,25.17,Excellent,Above Average,11,33.62,2.44,70152,12,73,Walk-In,2,19,5,Single,Bachelors,No,21,4.34,10,02/03/2012,NA,Customer Operations,E191,31/12/2014,0,0.61,0.63,0.6,0.77
E9157,Active,Orlando,Analyst,Male,33.16,Above Average,Above Average,9,35.54,4.21,54684,13,72,Social Media,3,13,8,Married,Bachelors,No,14,14.25,3,03/02/2010,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E9158,Active,Chicago,Analyst,Male,23.99,Acceptable,Above Average,14,28.9,6.43,38808,11,72,Company Website,0,12,3,Single,Bachelors,No,15,4.8,4,09/03/2012,NA,Customer Operations,E3606,31/12/2014,0,0.88,0.89,0.83,0.96
E9179,Active,Chicago,Analyst,Female,27.32,Above Average,Acceptable,17,33.8,8.16,44604,9,72,Social Media,8,16,2,Single,Bachelors,No,17,8.64,5,17/02/2012,NA,Customer Operations,E10524,31/12/2014,0,0.609,0.91,0.88,0.84
E9181,Active,Orlando,Analyst,Male,26.31,Excellent,Acceptable,17,35.14,11.34,60036,11,70,Social Media,0,15,3,Single,Bachelors,No,24,7.44,8,07/04/2010,NA,Customer Operations,E3555,31/12/2014,0,0.76,0.85,0.65,0.9
E9204,Active,Chicago,Analyst,Female,26.2,Acceptable,Acceptable,19,37.33,10.05,51840,11,70,Job Boards,9,5,3,Single,Bachelors,Yes,20,6.48,5,27/03/2010,NA,Customer Operations,E4051,31/12/2014,0,0.94,0.95,0.95,0.94
E9211,Active,New York,Specialist,Male,35.02,Acceptable,Below Average,14,42.41,4.49,80364,11,65,Employee Referral,0,23,8,Married,Bachelors,Yes,0,10.03,3,09/03/2006,NA,Customer Operations,E13428,31/12/2014,0,0.6,0.8,0.53,0.63
E9234,Active,Chicago,Analyst,Male,32.27,Acceptable,Above Average,14,28.9,6.43,47016,8,70,Job Boards,7,25,4,Single,Bachelors,No,3,10.92,4,29/08/2009,NA,Customer Operations,E3606,31/12/2014,0,0.88,0.89,0.83,0.96
E9242,Inactive,Chicago,Analyst,Female,25.37,Above Average,Above Average,24,32.68,7,46104,14,74,Employee Referral,9,18,4,Single,Bachelors,No,9,6.37,15,21/03/2012,07/08/2014,Customer Operations,E10863,31/12/2014,1,0.581,0.83,0.83,0.81
E9244,Active,Orlando,Analyst,Male,25.96,Above Average,Acceptable,14,33.71,12.47,57744,9,71,Walk-In,2,22,4,Single,Bachelors,No,16,7.92,2,23/11/2011,NA,Customer Operations,E3643,31/12/2014,0,0.49,0.82,0.71,0.58
E9249,Active,Orlando,Analyst,Female,33.77,Above Average,Acceptable,13,30.5,2.04,84444,9,71,Consultant,7,12,9,Married,Masters,No,10,12.32,10,19/09/2012,NA,Customer Operations,E12855,31/12/2014,0,0.66,0.84,0.68,0.76
E925,Inactive,Chicago,Specialist,Male,35.39,Acceptable,Above Average,14,28.9,6.43,63828,7,77,Job Fairs,4,16,4,Single,Bachelors,Yes,28,9.18,8,05/07/2006,27/11/2014,Customer Operations,E3606,31/12/2014,1,0.88,0.89,0.83,0.96
E9255,Active,Orlando,Analyst,Male,34.14,Acceptable,Acceptable,14,33.71,12.47,48456,8,70,Consultant,3,22,2,Married,Bachelors,No,23,8.48,6,07/12/2009,NA,Customer Operations,E3643,31/12/2014,0,0.49,0.82,0.71,0.58
E926,Active,Orlando,Specialist,Male,35.12,Acceptable,Acceptable,21,36.01,2.88,88932,7,70,Consultant,2,24,7,Married,Masters,Yes,23,10.03,1,03/11/2004,NA,Customer Operations,E6866,31/12/2014,0,0.98,1,0.91,0.96
E9264,Inactive,Chicago,Analyst,Male,36.12,Acceptable,Acceptable,9,33.33,1.6,59880,9,74,Social Media,9,35,8,Single,Bachelors,No,14,13.86,11,05/07/2006,01/12/2014,Customer Operations,E12038,31/12/2014,1,0.65,0.6,0.8,0.6
E9267,Active,Orlando,Specialist,Male,37.87,Above Average,Acceptable,4,37.22,9.69,95460,10,72,Job Boards,1,23,5,Single,Masters,Yes,1,11,2,18/12/2002,NA,Customer Operations,E10234,31/12/2014,0,0.65,0.63,0.75,0.7
E9278,Active,Chicago,Specialist,Female,37.92,Below Average,Above Average,18,33.57,4.42,87600,3,67,Job Boards,2,14,3,Married,Bachelors,Yes,23,13.6,6,10/08/2002,NA,Customer Operations,E11704,31/12/2014,0,0.399,0.55,0.59,0.83
E928,Active,Orlando,Analyst,Male,34.64,Acceptable,Above Average,13,29.76,9.54,65316,9,74,Job Fairs,7,25,6,Married,Bachelors,No,11,12.92,1,20/04/2011,NA,Customer Operations,E9218,31/12/2014,0,0.69,0.75,0.67,0.73
E9283,Active,Chicago,Analyst,Male,24.37,Acceptable,Above Average,11,31.38,8.94,43404,7,70,Company Website,8,8,3,Single,Bachelors,Yes,7,4.74,0,10/08/2011,NA,Customer Operations,E8017,31/12/2014,0,0.81,0.86,0.86,0.89
E9291,Active,Orlando,Analyst,Female,26.73,Above Average,Above Average,9,35.54,4.21,49092,14,70,Social Media,5,19,3,Single,Bachelors,No,25,8.64,0,17/11/2010,NA,Customer Operations,E1149,31/12/2014,0,0.75,0.76,0.74,0.95
E9292,Inactive,Chicago,Analyst,Male,27.53,Acceptable,Acceptable,21,34.73,2.65,34908,10,71,Walk-In,8,17,5,Single,Bachelors,No,23,8.3,1,21/12/2011,27/11/2014,Customer Operations,E5357,31/12/2014,1,0.79,0.77,0.85,0.8
E9294,Active,Chicago,Analyst,Male,25.95,Acceptable,Excellent,12,38.38,8.21,37704,13,72,Social Media,4,24,3,Single,Bachelors,No,19,4.56,5,21/12/2011,NA,Customer Operations,E162,31/12/2014,0,0.588,0.83,0.83,0.73
E9308,Active,Orlando,Specialist,Male,29.9,Acceptable,Acceptable,5,40.21,13.95,94152,7,84,Job Fairs,1,17,4,Single,Bachelors,Yes,18,10.08,5,07/06/2006,NA,Customer Operations,E124,31/12/2014,0,0.76,0.8,0.8,0.93
E9317,Active,Orlando,Analyst,Female,28.83,Acceptable,Acceptable,11,35.32,11.65,44664,14,83,Job Boards,8,17,3,Single,Bachelors,No,23,6.16,2,09/11/2011,NA,Customer Operations,E10542,31/12/2014,0,0.39,0.71,0.43,0.6
E932,Inactive,Chicago,Specialist,Male,37.64,Above Average,Above Average,17,33.59,2.79,89352,7,66,Job Fairs,1,31,8,Married,Bachelors,Yes,17,10.2,13,11/08/2006,01/04/2014,Customer Operations,E9063,31/12/2014,1,0.637,0.94,0.88,0.85
E9324,Active,Orlando,Analyst,Male,34.67,Acceptable,Above Average,14,35.83,2.27,76176,12,69,Job Fairs,6,8,6,Married,Bachelors,No,4,10.03,3,16/11/2005,NA,Customer Operations,E7308,31/12/2014,0,0.567,0.84,0.78,0.86
E9359,Active,Orlando,Analyst,Male,26.92,Acceptable,Above Average,20,32.7,8.08,65964,13,70,Walk-In,5,22,2,Single,Bachelors,No,6,6.39,5,11/04/2012,NA,Customer Operations,E11856,31/12/2014,0,0.69,0.73,0.82,0.67
E9385,Active,Chicago,Specialist,Female,32.85,Acceptable,Above Average,20,31.08,8.51,82284,8,68,Social Media,2,16,5,Married,Bachelors,Yes,24,14.7,10,01/02/2006,NA,Customer Operations,E5424,31/12/2014,0,0.644,0.91,0.9,0.94
E9401,Inactive,Orlando,Analyst,Male,24.8,Below Average,Acceptable,10,31.08,4.68,36216,4,77,Job Fairs,7,38,4,Single,Masters,No,17,4.06,13,26/07/2012,22/10/2014,Customer Operations,E11297,31/12/2014,1,0.553,0.8,0.9,0.76
E9406,Active,Orlando,Analyst,Male,27.16,Below Average,Acceptable,18,29.41,8.18,47928,4,74,Walk-In,6,16,5,Single,Bachelors,No,13,6.84,9,07/11/2009,NA,Customer Operations,E9308,31/12/2014,0,0.511,0.89,0.67,0.95
E9411,Active,New York,Specialist,Female,30.1,Acceptable,Acceptable,2,43.3,13.79,74820,8,83,Walk-In,9,5,2,Single,Bachelors,Yes,14,8.64,0,27/07/2011,NA,Customer Operations,E5706,31/12/2014,0,0.8,0.9,0.79,0.91
E9412,Active,Orlando,Analyst,Male,26.05,Above Average,Acceptable,19,39.74,10.73,56988,13,72,Employee Referral,3,19,4,Single,Bachelors,No,4,5.76,4,07/10/2009,NA,Customer Operations,E5654,31/12/2014,0,0.66,0.71,0.71,0.74
E9429,Active,Chicago,Analyst,Female,32.26,Acceptable,Acceptable,17,29.28,2.84,60420,10,75,Employee Referral,0,9,4,Single,Bachelors,Yes,20,8.96,6,12/07/2006,NA,Customer Operations,E9185,31/12/2014,0,0.94,0.88,1,0.93
E943,Inactive,New York,Analyst,Male,28.44,Acceptable,Acceptable,13,37.6,1.85,49344,6,71,Walk-In,6,22,7,Single,Bachelors,No,10,7.7,2,03/08/2011,14/06/2014,Customer Operations,E5892,31/12/2014,1,0.85,0.88,0.79,0.82
E9435,Active,Orlando,Specialist,Male,31.57,Acceptable,Below Average,11,32.02,10.38,89652,14,69,Company Website,5,23,9,Married,Bachelors,Yes,11,11.06,2,28/06/2006,NA,Customer Operations,E4839,31/12/2014,0,0.9,0.93,1,0.9
E9436,Inactive,Chicago,Analyst,Male,24.93,Acceptable,Acceptable,20,31.3,2.76,39120,5,72,Job Boards,8,14,7,Single,Bachelors,No,13,5.74,3,30/03/2012,26/06/2014,Customer Operations,E9574,31/12/2014,1,0.413,0.57,0.64,0.68
